Español,“Rápidamente” es un:,adjetivo,verbo,adverbio,artículo,C,facil
Español,¿Qué tipo de palabra es “rápidamente”?,adjetivo,verbo,adverbio,pronombre,C,facil
Español,¿Qué signo cierra una interrogación?,?,!,.,;,A,facil
Español,¿Qué significa “ambigüedad”?,claridad,duda,expresión clara,doble sentido,D,dificil
Español,¿Qué parte de la oración es “rápido” en “Juan corre rápido”?,sujeto,verbo,adverbio,pronombre,C,facil
Español,¿Qué figura literaria es una exageración?,símil,metáfora,hipérbole,personificación,C,dificil
Español,¿Qué es una metáfora?,comparación directa,exageración,enumeración,repetición,A,medio
Español,¿Qué es una hipérbole?,exageración,comparación,metáfora,enumeración,A,medio
Español,¿Qué es un verbo?,acción,objeto,lugar,adjetivo,A,facil
Español,¿Qué es un sustantivo?,acción,persona o cosa,calificativo,conector,B,facil
Español,¿Qué es un artículo determinado?,el,yo,correr,alto,A,facil
Español,¿Qué es un adverbio?,califica verbo,acción,objeto,sujeto,A,facil
Español,¿Qué es un adjetivo?,acción,califica sustantivo,conector,artículo,B,facil
Español,¿Cuál es una conjunción?,pero,libro,correr,azul,A,facil
Español,¿Cuál es un verbo?,correr,mesa,azul,perro,A,facil
Español,¿Cuál es un texto narrativo?,cuento,ensayo,artículo científico,manual,A,medio
Español,¿Cuál es un pronombre?,yo,libro,azul,correr,A,facil
Español,¿Cuál es un artículo?,el,yo,correr,azul,A,facil
Español,¿Cuál es el sujeto en “María estudia matemáticas”?,María,estudia,matemáticas,ninguno,A,facil
Español,¿Cuál es el sujeto en “El perro corre rápido”?,El perro,corre,rápido,La carrera,A,facil
Español,¿Cuál es el sinónimo de “ingenuo”?,astuto,créido,tonto,sencillo,D,medio
Español,¿Cuál es el correcto uso de coma?,Antes de “y” siempre,Entre elementos listados,Tras punto final,Antes de sujeto,B,medio
Español,¿Cuál es el antónimo de “amable”?,cariñoso,grosero,alegre,paciente,B,facil
Español,Texto narrativo cuenta:,hechos reales o ficticios,datos científicos,instrucciones,opiniones,A,medio
Español,Texto expositivo tiene como finalidad:,entretener,informar,ordenar,criticar,B,medio
Español,Texto descriptivo sirve para:,detallar características,narrar hechos,persuadir,ordenar,A,medio
Español,Texto argumentativo busca:,narrar,persuadir,describir,informar,B,medio
Español,Sujeto en “Los niños juegan”:,niños,juegan,Los,ninguno,A,facil
Español,Sujeto en “Los alumnos estudian”:,alumnos,estudian,Los,ninguno,A,facil
Español,Sujeto en “La niña canta”:,niña,canta,La,ninguno,A,facil
Español,Sujeto en “El maestro explica”:,maestro,explica,El,ninguno,A,facil
Español,Sinónimo de “rápido”:,lento,veloz,pesado,grande,B,facil
Español,Sinónimo de “inteligente”:,listo,torpe,lento,débil,A,facil
Español,Sinónimo de “inicio”:,fin,comienzo,medio,proceso,B,facil
Español,Sinónimo de “difícil”:,fácil,complicado,rápido,ligero,B,medio
Español,Sinónimo de “antiguo”:,viejo,moderno,nuevo,actual,A,medio
Español,Selecciona el correcto uso de coma:,Antes de sujeto,Después de lista Enunciados,Antes de “y” sin justificar,Entre elementos listados,D,medio
Español,Resumen contiene:,ideas principales,detalles mínimos,opiniones,ejemplos,A,medio
Español,Plural de “reloj”:,relojes,relojs,relojés,relojeses,A,medio
Español,Plural de “pez”:,peces,pezes,pezeses,pezs,A,medio
Español,Plural de “papel”:,papeles,papels,papele,papeleses,A,medio
Español,Plural de “lápiz”:,lápices,lápizs,lápizes,lápicess,A,medio
Español,Plural de “luz”:,luces,luzes,luzs,luceses,A,medio
Español,Palabra sobresdrújula lleva tilde:,siempre,nunca,a veces,cuando termina en vocal,A,medio
Español,Palabra esdrújula siempre lleva:,tilde,nada,coma,punto,A,medio
Español,Palabra aguda lleva tilde cuando:,termina en vocal,nunca,siempre,termina en consonante,A,medio
Español,Palabra aguda lleva tilde cuando:,termina en vocal,nunca,siempre,termina en consonante,A,medio
Español,Metáfora compara:,sin usar “como”,usando “como”,con exageración,con repetición,A,medio
Español,La palabra “árboles” es:,sustantivo,verbo,adjetivo,artículo,A,facil
Español,La comparación con “como” es:,símil,metáfora,hipérbole,anáfora,A,medio
Español,Introducción presenta:,tema inicial,conclusión,detalle,opinión,A,medio
Español,Identifica la idea principal: “Leer todos los días mejora tu vocabulario”,Leer hace feliz,Leer ejercicios,Leer mejora vocabulario,Leer es difícil,C,medio
Español,Identifica la idea principal: “Estudiar mejora tus oportunidades”,Estudia menos,Estudiar es bueno,Estudiar tiene riesgos,No estudiar,B,medio
Español,Idea secundaria es:,tema central,detalle que apoya,conclusión,título,B,medio
Español,Idea principal es:,detalle secundario,tema central,ejemplo,opinión,B,medio
Español,Figura que exagera:,metáfora,hipérbole,símil,anáfora,B,medio
Español,El antónimo de “triste” es:,feliz,serio,amable,rápido,A,facil
Español,Conector de contraste:,y,pero,o,ni,B,facil
Español,Conclusión es:,inicio,cierre,detalle,ejemplo,B,medio
Español,Antónimo de “valiente”:,osado,cobarde,atrevido,decidido,B,facil
Español,Antónimo de “oscuro”:,claro,triste,fuerte,alto,A,facil
Español,Antónimo de “frío”:,caliente,helado,templado,duro,A,facil
Español,Antónimo de “claro”:,oscuro,fuerte,rápido,largo,A,facil
Español,Antónimo de “alto”:,bajo,grande,ancho,largo,A,facil
Español,"¿Qué figura literaria compara dos cosas sin “como”?",símil,metáfora,hipérbole,anáfora,B,dificil
Español,"¿Cuál es la función del punto y coma?", Marca pausas mayores que coma,Marca pausas menores que coma,Suprime puntos,Introduce pregunta,A,medio
Español,"¿Cuál es el sinónimo de “ácido”?",amargo,malo,agrio,dulce,C,medio
Español,"Palabra grave lleva tilde cuando:","termina en n,s o vocal","termina en consonante distinta de n o s",siempre,nunca,B,medio