Geografía,¿Qué río pasa por Egipto?,Amazonas,Nilo,Misisipi,Yangtsé,B,medio
Geografía,¿Qué país está al sur de México?,EE.UU,Canadá,Guatemala,España,C,medio
Geografía,¿Qué océano está al oeste de América?,Atlántico,Pacífico,Índico,Ártico,B,facil
Geografía,¿Qué océano está al este de México?,Pacífico,Atlántico,Índico,Ártico,B,medio
Geografía,¿Qué hemisferio contiene México?,Norte,Sur,Este,Oeste,A,medio
Geografía,¿Qué hemisferio contiene México?,Norte,Sur,Este,Oeste,A,facil
Geografía,¿Qué continente limita con México al norte?,Asia,Europa,América del Norte,Sudamérica,C,facil
Geografía,¿Cuál es la capital de México?,Guadalajara,Puebla,Zacatecas,Ciudad de México,D,facil
Geografía,¿Cuál es la capital de Francia?,Madrid,París,Berlín,Londres,B,medio
Geografía,¿Cuál es el río más largo del mundo?,Nilo,Amazonas,Misisipi,Yangtsé,B,dificil
Geografía,¿Cuál es el paralelo que divide al mundo en norte y sur?,Trópico,Meridiano,Índice,Ecuador,D,facil
Geografía,¿Cuál es el desierto más grande?,Sahara,Gobi,Atacama,Kalahari,A,dificil
Geografía,¿Cuál es el continente más grande?,Asia,Europa,Africa,Antártida,A,medio
Geografía,Trópico que cruza México:,Cáncer,Capricornio,Ecuador,Greenwich,A,medio
Geografía,Río más largo de México:,Bravo,Nilo,Amazonas,Usumacinta,A,dificil
Geografía,Río Nilo está en:,África,Asia,Europa,América,A,medio
Geografía,Río Mississippi está en:,EEUU,México,Brasil,Perú,A,medio
Geografía,Río Amazonas está en:,Sudamérica,Europa,Asia,África,A,medio
Geografía,Océano Índico se ubica entre:,África y Asia,Europa y Asia,América y África,Ártico y Antártida,A,medio
Geografía,Océano Ártico está en:,polo norte,polo sur,ecuador,Asia,A,medio
Geografía,Océano más grande:,Pacífico,Atlántico,Índico,Ártico,A,medio
Geografía,Océano Atlántico separa:,América y Europa,Asia y África,Europa y Asia,África y Oceanía,A,medio
Geografía,México tiene costas en:,Pacífico y Atlántico,solo Pacífico,solo Atlántico,Índico,A,medio
Geografía,México se ubica en continente:,Asia,Europa,América,África,C,facil
Geografía,México limita al sur con:,Guatemala y Belice,EEUU,Canadá,Brasil,A,medio
Geografía,México limita al norte con:,EEUU,Guatemala,Belice,Canadá,A,facil
Geografía,Montaña más alta de México:,Pico de Orizaba,Everest,Popocatépetl,Iztaccíhuatl,A,medio
Geografía,Meridiano divide hemisferios:,este-oeste,norte-sur,arriba-abajo,frío-calor,A,medio
Geografía,Meridiano 0° es:,Greenwich,Ecuador,Cáncer,Capricornio,A,medio
Geografía,Línea que divide hemisferios Este-Oeste:,Ecuador,Meridiano Greenwich,Trópico,Paralelo,B,medio
Geografía,La línea que divide la Tierra en Norte y Sur es:,meridiano,ecuador,tropico,trópico de Cáncer,B,facil
Geografía,Ecuador divide hemisferios:,norte-sur,este-oeste,occidental-oriental,frío-calor,A,facil
Geografía,Desierto del Sahara está en:,África,Asia,Europa,América,A,medio
Geografía,Desierto de Atacama está en:,Chile,Perú,Argentina,Brasil,A,medio
Geografía,Desierto Sahara está en:,África,Asia,Europa,América,A,facil
Geografía,Cordillera de los Andes está en:,Sudamérica,Norteamérica,Asia,Europa,A,medio
Geografía,Cordillera Himalaya está en:,Asia,Europa,América,África,A,medio
Geografía,Cordillera Andes está en:,Sudamérica,Norteamérica,Asia,Europa,A,medio
Geografía,Clima tropical es:,cálido,húmedo,frío,seco,A,facil
Geografía,Clima templado tiene estaciones:,marcadas,únicas,extremas,desérticas,A,medio
Geografía,Clima polar es:,muy frío,templado,seco,tropical,A,medio
Geografía,Clima desértico es:,seco,frío,húmedo,tropical,A,facil
Geografía,Capital de Japón:,Tokio,Osaka,Kioto,Nagoya,A,medio
Geografía,Capital de Italia:,Roma,Milán,Venecia,París,A,facil
Geografía,Capital de Canadá:,Ottawa,Toronto,Montreal,Vancouver,A,medio
Geografía,Capital de Alemania:,Berlín,Múnich,Hamburgo,Colonia,A,medio